CustomerID,YearMonth,AUM_k,CardSpend_k,LoanBalance_k,Contribution_k
100599,2026-06,3661,48,2794,6
100600,2026-06,1729,0,0,1
100601,2026-06,43,8,0,0
100602,2026-06,428,13,0,0
100603,2026-06,20823,38,0,13
100604,2026-06,204,15,0,0
100605,2026-06,21976,37,21230,41
100606,2026-06,336,23,0,0
100607,2026-06,97,50,4219,6
100608,2026-06,391,6,0,0
100609,2026-06,481,0,4509,6
100610,2026-06,26,0,3021,3
100611,2026-06,15,20,0,0
100612,2026-06,60,0,0,0
100613,2026-06,3716,19,3558,7
100614,2026-06,1387,42,0,1
100615,2026-06,7,9,0,0
100616,2026-06,3098,9,0,2
100617,2026-06,40,0,0,0
100618,2026-06,37,69,497,1
100619,2026-06,15,0,0,0
100620,2026-06,8,0,235,0
100621,2026-06,23,0,0,0
100622,2026-06,11,0,0,0
100623,2026-06,5592,64,4892,11
100624,2026-06,16,10,0,0
100625,2026-06,16110,121,7386,21
100626,2026-06,22,19,0,0
100627,2026-06,83,0,0,0
100628,2026-06,666,0,0,0
100629,2026-06,37,0,0,0
100630,2026-06,646,15,0,0
100631,2026-06,911,14,0,1
100632,2026-06,802,41,0,1
100633,2026-06,19,14,0,0
100634,2026-06,12,0,513,0
100635,2026-06,27,0,0,0
100636,2026-06,9,0,0,0
100637,2026-06,5919,0,0,3
100638,2026-06,134,53,909,2
100639,2026-06,1035,23,3199,5
100640,2026-06,2402,27,0,2
100641,2026-06,60,102,0,2
100642,2026-06,184,33,0,0
100643,2026-06,13,16,0,0
100644,2026-06,12,0,0,0
100645,2026-06,68,0,0,0
100646,2026-06,489,31,3515,5
100647,2026-06,39,0,0,0
100648,2026-06,27,23,3700,5
100649,2026-06,3239,21,0,2
100650,2026-06,49,2,0,0
100651,2026-06,11,9,1533,2
100652,2026-06,220,0,0,0
100653,2026-06,63,13,4388,5
100654,2026-06,58,77,0,1
100655,2026-06,1009,0,6793,9
100656,2026-06,7,67,3169,5
100657,2026-06,47,11,5291,7
100658,2026-06,33,5,0,0
100659,2026-06,494,11,0,0
100660,2026-06,16,5,0,0
100661,2026-06,14,0,0,0
100662,2026-06,6439,129,2122,9
100663,2026-06,26,10,0,0
100664,2026-06,21,4,752,1
100665,2026-06,14,0,0,0
100666,2026-06,1412,64,0,2
100667,2026-06,898,0,0,0
100668,2026-06,32528,24,0,21
100669,2026-06,16,14,0,0
100670,2026-06,10,5,869,1
100671,2026-06,103,11,0,0
100672,2026-06,11,38,2767,4
100673,2026-06,5766,48,0,4
100674,2026-06,512,34,0,1
100675,2026-06,11,20,0,0
100676,2026-06,30,0,0,0
100677,2026-06,1167,20,23499,31
100678,2026-06,20,0,0,0
100679,2026-06,12,13,0,0
100680,2026-06,11,0,0,0
100681,2026-06,7,0,0,0
100682,2026-06,16,12,0,0
100683,2026-06,7,15,0,0
100684,2026-06,254,0,0,0
100685,2026-06,92,0,0,0
100686,2026-06,6,0,0,0
100687,2026-06,29,72,4064,6
100688,2026-06,826,65,0,1
100689,2026-06,332,30,1566,2
100690,2026-06,15,6,0,0
100691,2026-06,10,0,0,0
100692,2026-06,5700,30,0,4
100693,2026-06,10,21,330,0
100694,2026-06,6,8,0,0
100695,2026-06,595,10,0,0
100696,2026-06,14,41,1471,2
100697,2026-06,73,38,0,0
100698,2026-06,15,0,1317,1
100699,2026-06,703,102,1198,3
100700,2026-06,9,13,2921,3
100701,2026-06,29,0,0,0
100702,2026-06,25,0,0,0
100703,2026-06,18,10,0,0
100704,2026-06,11855,33,0,8
100705,2026-06,16,6,0,0
100706,2026-06,40,0,0,0
100707,2026-06,5391,28,2211,6
100708,2026-06,174,22,2828,4
100709,2026-06,23,0,0,0
100710,2026-06,10,0,1526,1
100711,2026-06,19131,130,0,14
100712,2026-06,46,10,1815,2
100713,2026-06,127,0,0,0
100714,2026-06,20204,30,0,13
100715,2026-06,63,16,0,0
100716,2026-06,9,2,0,0
100717,2026-06,29,13,0,0
100718,2026-06,18,0,0,0
100719,2026-06,259,30,0,0
100720,2026-06,4981,367,4360,15
100721,2026-06,16,15,0,0
100722,2026-06,19,0,0,0
100723,2026-06,22,7,0,0
100724,2026-06,823,47,1179,3
100725,2026-06,11,0,393,0
100726,2026-06,40,0,0,0
100727,2026-06,12,7,0,0
100728,2026-06,18,0,0,0
100729,2026-06,15,0,0,0
100730,2026-06,11,0,0,0
100731,2026-06,15,34,0,0
100732,2026-06,10,0,0,0
100733,2026-06,8,0,0,0
100734,2026-06,20,29,0,0
100735,2026-06,60,4,1603,2
100736,2026-06,2812,12,0,2
100737,2026-06,30,0,0,0
100738,2026-06,38,9,0,0
100739,2026-06,20,13,0,0
100740,2026-06,18,5,1512,2
100741,2026-06,10,9,1514,2
100742,2026-06,31,0,2463,3
100743,2026-06,6080,49,0,4
100744,2026-06,11,14,1497,2
100745,2026-06,14,37,0,0
100746,2026-06,9,3,0,0
100747,2026-06,25,0,0,0
100748,2026-06,57,0,0,0
100749,2026-06,544,16,0,0
100750,2026-06,3667,19,1490,4
100751,2026-06,43,16,0,0
100752,2026-06,9,28,0,0
100753,2026-06,7,3,0,0
100754,2026-06,334,0,0,0
100755,2026-06,59,34,0,0
100756,2026-06,15,14,0,0
100757,2026-06,40,0,0,0
100758,2026-06,160,12,0,0
100759,2026-06,118,9,0,0
100760,2026-06,8,0,0,0
100761,2026-06,33,13,2716,3
100762,2026-06,10,0,0,0
100763,2026-06,15,10,0,0
100764,2026-06,50,7,0,0
100765,2026-06,1756,168,0,4
100766,2026-06,10,0,0,0
100767,2026-06,12,0,0,0
100768,2026-06,16,12,1517,2
100769,2026-06,362,0,2750,3
100770,2026-06,1030,13,3871,6
100771,2026-06,9,5,0,0
100772,2026-06,16,10,0,0
100773,2026-06,51,0,0,0
100774,2026-06,150,48,3583,5
100775,2026-06,13,0,0,0
100776,2026-06,73,46,1254,2
100777,2026-06,25,7,2006,2
100778,2026-06,33,0,0,0
100779,2026-06,259,9,653,1
100780,2026-06,1839,15,557,2
100781,2026-06,9,0,1160,1
100782,2026-06,1220,0,0,0
100783,2026-06,27,0,0,0
100784,2026-06,8,39,0,0
100785,2026-06,26734,62,5476,25
100786,2026-06,12,0,0,0
100787,2026-06,506,8,0,0
100788,2026-06,25,16,4318,5
100789,2026-06,30,55,4798,7
100790,2026-06,24,7,0,0
100791,2026-06,20,8,0,0
100792,2026-06,7,11,0,0
100793,2026-06,50,0,0,0
100794,2026-06,46,0,0,0
100795,2026-06,36,18,0,0
100796,2026-06,36,0,0,0
100797,2026-06,11,0,0,0
100798,2026-06,41,0,0,0
100799,2026-06,131,0,6852,9
100800,2026-06,247,140,6693,11
100801,2026-06,31,0,0,0
100802,2026-06,11,20,0,0
100803,2026-06,17856,0,0,11
100804,2026-06,10,0,537,0
100805,2026-06,200,0,2713,3
100806,2026-06,9,7,3045,4
100807,2026-06,46,13,0,0
100808,2026-06,38,18,523,1
100809,2026-06,8,8,0,0
100810,2026-06,19625,93,0,14
100811,2026-06,10,8,0,0
100812,2026-06,75,0,0,0
100813,2026-06,14242,99,0,10
100814,2026-06,16,9,0,0
100815,2026-06,12,0,0,0
100816,2026-06,5752,30,2383,7
100817,2026-06,61,0,9495,12
100818,2026-06,19,0,0,0
100819,2026-06,868,0,0,0
100820,2026-06,12,13,0,0
100821,2026-06,86,0,0,0
100822,2026-06,50,0,0,0
100823,2026-06,53,13,0,0
100824,2026-06,142,66,0,1
100825,2026-06,97,0,5630,7
100826,2026-06,53,0,0,0
100827,2026-06,22,0,0,0
100828,2026-06,27,24,2002,3
100829,2026-06,16455,37,4992,17
100830,2026-06,31,5,0,0
100831,2026-06,459,0,0,0
100832,2026-06,31,18,0,0
100833,2026-06,19,13,0,0
100834,2026-06,2273,12,323,2
100835,2026-06,115,76,0,1
100836,2026-06,9,0,0,0
100837,2026-06,763,15,0,0
100838,2026-06,24704,172,0,18
100839,2026-06,20,37,1212,2
100840,2026-06,18,0,0,0
100841,2026-06,404,7,0,0
100842,2026-06,15,36,0,0
100843,2026-06,277,11,0,0
100844,2026-06,15,93,0,1
100845,2026-06,20,6,415,0
100846,2026-06,10207,0,4579,12
100847,2026-06,14,0,0,0
100848,2026-06,219,21,0,0
100849,2026-06,10,7,587,0
100850,2026-06,8833,45,0,6
100851,2026-06,12,7,0,0
100852,2026-06,42,0,1289,1
100853,2026-06,82,10,5530,7
100854,2026-06,1623,9,0,1
100855,2026-06,19,0,0,0
100856,2026-06,23,0,0,0
100857,2026-06,1770,30,0,1
100858,2026-06,6369,37,0,4
100859,2026-06,15,87,1486,3
100860,2026-06,12,0,0,0
100861,2026-06,355,0,0,0
100862,2026-06,2430,13,0,1
100863,2026-06,106,26,0,0
100864,2026-06,77,7,0,0
100865,2026-06,18,8,0,0
100866,2026-06,6082,50,0,4
100867,2026-06,5431,37,0,4
100868,2026-06,144,0,0,0
100869,2026-06,12,5,0,0
100870,2026-06,359,0,0,0
100871,2026-06,1486,21,0,1
100872,2026-06,30,5,0,0
100873,2026-06,94681,19,1738,62
100874,2026-06,417,0,0,0
100875,2026-06,417,0,0,0
100876,2026-06,79,47,6069,8
100877,2026-06,38,0,0,0
100878,2026-06,8,24,1199,2
100879,2026-06,412,0,0,0
100880,2026-06,11,0,0,0
100881,2026-06,151,0,0,0
100882,2026-06,9,0,0,0
100883,2026-06,121,0,0,0
100884,2026-06,30,7,0,0
100885,2026-06,15,0,1695,2
100886,2026-06,11,0,0,0
100887,2026-06,10,15,0,0
100888,2026-06,12,33,688,1
100889,2026-06,10,5,1474,2
100890,2026-06,67,0,8380,10
100891,2026-06,78,0,0,0
100892,2026-06,30201,0,0,18
100893,2026-06,85,9,1071,1
100894,2026-06,16,0,0,0
100895,2026-06,2736,26,0,2
100896,2026-06,5316,0,0,3
100897,2026-06,11,0,0,0
100898,2026-06,7,0,0,0
100899,2026-06,7,15,0,0
100900,2026-06,20,0,0,0
100901,2026-06,8,0,0,0
100902,2026-06,11,0,0,0
100903,2026-06,23,19,0,0
100904,2026-06,6,21,0,0
100905,2026-06,17698,164,2739,17
100906,2026-06,72,9,0,0
100907,2026-06,14,0,0,0
100908,2026-06,12,5,0,0
100909,2026-06,24,0,0,0
100910,2026-06,10,0,0,0
100911,2026-06,4692,13,0,3
100912,2026-06,10324,57,0,7
100913,2026-06,115,60,0,1
100914,2026-06,10772,63,0,8
100915,2026-06,38211,79,0,25
100916,2026-06,6823,148,7124,16
100917,2026-06,15,18,0,0
100918,2026-06,11,0,0,0
100919,2026-06,16,0,0,0
100920,2026-06,228,7,0,0
100921,2026-06,22,38,879,1
100922,2026-06,53,18,0,0
100923,2026-06,10,0,0,0
100924,2026-06,39,6,3678,4
100925,2026-06,26,9,0,0
100926,2026-06,10,0,0,0
100927,2026-06,12,7,0,0
100928,2026-06,2721,47,0,2
100929,2026-06,10,0,0,0
100930,2026-06,60,24,0,0
100931,2026-06,14,0,0,0
100932,2026-06,11,24,0,0
100933,2026-06,10,8,0,0
100934,2026-06,65,60,0,1
100935,2026-06,645,0,0,0
100936,2026-06,12,0,859,1
100937,2026-06,10156,80,8637,19
100938,2026-06,11,18,0,0
100939,2026-06,7146,0,0,4
100940,2026-06,36,10,0,0
100941,2026-06,16,0,2965,3
100942,2026-06,2278,14,0,1
100943,2026-06,10,11,1698,2
100944,2026-06,29,10,3165,4
100945,2026-06,543,15,0,0
100946,2026-06,53,41,0,0
100947,2026-06,188,22,4538,6
100948,2026-06,85,0,0,0
100949,2026-06,56570,0,0,35
100950,2026-06,33,0,0,0
100951,2026-06,45,46,0,0
100952,2026-06,13,9,0,0
100953,2026-06,14,4,0,0
100954,2026-06,19,0,553,0
100955,2026-06,91,0,0,0
100956,2026-06,4909,53,4759,10
100957,2026-06,66,12,2306,3
100958,2026-06,39,43,0,0
100959,2026-06,42,0,0,0
100960,2026-06,19,0,0,0
100961,2026-06,14,0,0,0
100962,2026-06,69,0,0,0
100963,2026-06,8,7,0,0
100964,2026-06,8,34,1039,1
100965,2026-06,7297,62,2616,9
100966,2026-06,16,0,0,0
100967,2026-06,3606,73,0,3
100968,2026-06,7,18,0,0
100969,2026-06,10,22,0,0
100970,2026-06,54,14,0,0
100971,2026-06,46,8,0,0
100972,2026-06,31,22,2732,4
100973,2026-06,11,0,1599,2
100974,2026-06,3524,102,5044,10
100975,2026-06,13,0,0,0
100976,2026-06,11,21,3139,4
100977,2026-06,12,27,826,1
100978,2026-06,16,0,0,0
100979,2026-06,8,20,0,0
100980,2026-06,42,0,0,0
100981,2026-06,11374,76,5016,15
100982,2026-06,45,34,5064,7
100983,2026-06,375,0,0,0
100984,2026-06,30,16,0,0
100985,2026-06,10,15,0,0
100986,2026-06,7305,0,0,4
100987,2026-06,10,14,1842,2
100988,2026-06,19,0,0,0
100989,2026-06,9,13,1587,2
100990,2026-06,60,0,0,0
100991,2026-06,1354,13,0,1
100992,2026-06,79,16,0,0
100993,2026-06,146,0,0,0
100994,2026-06,25,0,0,0
100995,2026-06,19277,46,0,12
100996,2026-06,8,7,0,0
100997,2026-06,425,11,712,1
100998,2026-06,34,64,0,1
100999,2026-06,8637,145,1870,10
101000,2026-06,729,60,0,1
101001,2026-06,1436,13,0,1
101002,2026-06,40,11,0,0
101003,2026-06,10,0,0,0
101004,2026-06,328,19,0,0
101005,2026-06,131,21,0,0
101006,2026-06,18,0,0,0
101007,2026-06,7034,66,0,5
101008,2026-06,25,4,997,1
101009,2026-06,615,40,0,1
101010,2026-06,45,11,0,0
101011,2026-06,1573,0,145,1
101012,2026-06,16,30,0,0
101013,2026-06,10,21,0,0
101014,2026-06,3823,19,0,2
101015,2026-06,34,4,0,0
101016,2026-06,21,4,0,0
101017,2026-06,126,18,0,0
101018,2026-06,66,9,0,0
101019,2026-06,19,0,0,0
101020,2026-06,8,7,0,0
101021,2026-06,6735,28,0,4
101022,2026-06,1222,0,4765,6
101023,2026-06,17082,84,0,12
101024,2026-06,7,7,0,0
101025,2026-06,629,0,4463,6
101026,2026-06,19,18,0,0
101027,2026-06,7174,39,0,5
101028,2026-06,437,0,0,0
101029,2026-06,53,41,1995,3
101030,2026-06,24,7,0,0
101031,2026-06,42,0,0,0
101032,2026-06,80,128,0,2
101033,2026-06,32,16,1445,2
101034,2026-06,429,0,958,1
101035,2026-06,29,4,2844,3
101036,2026-06,343,0,0,0
101037,2026-06,22,18,0,0
101038,2026-06,16,0,0,0
101039,2026-06,18,12,1322,1
101040,2026-06,23,0,910,1
101041,2026-06,116,9,0,0
101042,2026-06,5034,24,610,4
101043,2026-06,56,0,7647,9
101044,2026-06,1337,0,0,0
101045,2026-06,9,15,0,0
101046,2026-06,347,37,0,1
101047,2026-06,8,0,0,0
101048,2026-06,19,43,0,0
101049,2026-06,2475,0,4082,7
101050,2026-06,15,11,0,0
101051,2026-06,688,15,666,1
101052,2026-06,22,36,0,0
101053,2026-06,43,5,0,0
101054,2026-06,21,0,0,0
101055,2026-06,7,6,0,0
101056,2026-06,67,0,6707,8
101057,2026-06,7982,36,0,5
101058,2026-06,14,0,0,0
101059,2026-06,22,0,2031,2
101060,2026-06,1832,112,2024,6
101061,2026-06,1783,0,0,1
101062,2026-06,878,9,0,0
101063,2026-06,14,0,0,0
101064,2026-06,1087,29,1607,3
101065,2026-06,24,14,0,0
101066,2026-06,3054,27,0,2
101067,2026-06,45,8,830,1
101068,2026-06,618,0,4714,6
101069,2026-06,71,0,0,0
101070,2026-06,40,0,0,0
101071,2026-06,1930,33,3490,6
101072,2026-06,418,0,230,0
101073,2026-06,10,0,0,0
101074,2026-06,1793,14,0,1
101075,2026-06,11,0,0,0
101076,2026-06,538,24,0,1
101077,2026-06,13,0,1128,1
101078,2026-06,31,24,0,0
101079,2026-06,83,43,0,0
101080,2026-06,9,31,1516,2
101081,2026-06,32,0,0,0
101082,2026-06,7554,15,2196,7
101083,2026-06,3093,73,0,3
101084,2026-06,159,0,1643,2
101085,2026-06,10077,0,0,6
101086,2026-06,37,12,1719,2
101087,2026-06,1227,58,835,3
101088,2026-06,1049,46,1464,3
101089,2026-06,8,0,0,0
101090,2026-06,6,14,0,0
101091,2026-06,61,28,0,0
101092,2026-06,182,23,0,0
101093,2026-06,54,0,0,0
101094,2026-06,676,27,0,1
101095,2026-06,13,0,0,0
101096,2026-06,15,0,0,0
101097,2026-06,12,0,0,0
101098,2026-06,109,12,0,0
101099,2026-06,329,26,0,0
101100,2026-06,14,0,0,0
101101,2026-06,24,0,3929,5
101102,2026-06,41,14,8704,11
101103,2026-06,68,54,0,1
101104,2026-06,528,10,0,0
101105,2026-06,24,0,0,0
101106,2026-06,26,20,1105,1
101107,2026-06,11,37,0,0
101108,2026-06,21,11,0,0
101109,2026-06,22394,29,0,14
101110,2026-06,19,29,0,0
101111,2026-06,10,0,0,0
101112,2026-06,163,5,871,1
101113,2026-06,12,4,0,0
101114,2026-06,7131,57,0,5
101115,2026-06,7606,62,0,6
101116,2026-06,10,0,0,0
101117,2026-06,19,0,0,0
101118,2026-06,984,23,0,1
101119,2026-06,19,18,0,0
101120,2026-06,2643,69,0,3
101121,2026-06,1634,23,0,1
101122,2026-06,11,20,1642,2
101123,2026-06,173,38,0,0
101124,2026-06,22,0,0,0
101125,2026-06,16,2,0,0
101126,2026-06,18,9,0,0
101127,2026-06,14,20,0,0
101128,2026-06,76,112,992,3
101129,2026-06,5496,0,0,3
101130,2026-06,7695,148,0,7
101131,2026-06,14836,410,3889,21
101132,2026-06,11,12,0,0
101133,2026-06,6,60,373,1
101134,2026-06,115,41,1197,2
101135,2026-06,33854,31,9874,34
101136,2026-06,24,4,0,0
101137,2026-06,110,0,0,0
101138,2026-06,14,0,1812,2
101139,2026-06,10,0,0,0
101140,2026-06,190,0,12151,15
101141,2026-06,44,54,0,0
101142,2026-06,177,26,0,0
101143,2026-06,29,102,3116,5
101144,2026-06,39,44,3309,5
101145,2026-06,8,29,0,0
101146,2026-06,81,0,0,0
101147,2026-06,32,0,0,0
101148,2026-06,510,25,0,0
101149,2026-06,16,0,630,0
101150,2026-06,5270,66,0,4
101151,2026-06,28,34,374,1
101152,2026-06,193,239,986,5
101153,2026-06,11,0,0,0
101154,2026-06,13,0,0,0
101155,2026-06,12,0,0,0
101156,2026-06,49,0,0,0
101157,2026-06,18,5,1012,1
101158,2026-06,27,24,0,0
101159,2026-06,15,7,0,0
101160,2026-06,16,0,0,0
101161,2026-06,61,46,0,0
101162,2026-06,112,42,0,0
101163,2026-06,95,0,2836,3
101164,2026-06,7,40,0,0
101165,2026-06,16,12,1263,1
101166,2026-06,855,54,14285,19
101167,2026-06,209,22,1880,3
101168,2026-06,15,0,0,0
101169,2026-06,196,0,2335,3
101170,2026-06,58,7,0,0
101171,2026-06,15,0,0,0
101172,2026-06,214,39,0,0
101173,2026-06,45,0,1093,1
101174,2026-06,140,13,0,0
101175,2026-06,34,12,0,0
101176,2026-06,678,30,0,1
101177,2026-06,31,0,2027,2
101178,2026-06,16,7,0,0
101179,2026-06,10,3,0,0
101180,2026-06,56,20,0,0
101181,2026-06,1308,0,1775,3
101182,2026-06,21,32,0,0
101183,2026-06,356,0,0,0
101184,2026-06,8,11,0,0
101185,2026-06,14,7,0,0
101186,2026-06,133,33,5964,8
101187,2026-06,18,11,0,0
101188,2026-06,9358,93,1616,9
101189,2026-06,22,31,0,0
101190,2026-06,3764,14,0,2
101191,2026-06,8,9,2577,3
101192,2026-06,16,0,0,0
101193,2026-06,4827,113,31439,45
101194,2026-06,63029,31,0,40
101195,2026-06,13994,0,0,9
101196,2026-06,8,0,1248,1
101197,2026-06,47,0,0,0
101198,2026-06,1271,9,0,1
101199,2026-06,8,0,0,0
101200,2026-06,454,24,1591,2
101201,2026-06,48,8,0,0
101202,2026-06,24,14,0,0
101203,2026-06,31,0,1242,1
101204,2026-06,5933,20,0,4
101205,2026-06,29,45,0,0
101206,2026-06,14,10,1480,2
101207,2026-06,22,13,0,0
101208,2026-06,10,8,459,0
101209,2026-06,82,27,0,0
101210,2026-06,9,0,0,0
101211,2026-06,477,28,0,1
101212,2026-06,81,13,0,0
101213,2026-06,177,4,0,0
101214,2026-06,8,8,0,0
101215,2026-06,31,8,0,0
101216,2026-06,19,20,347,0
101217,2026-06,23,7,1881,2
101218,2026-06,41,3,0,0
101219,2026-06,39,6,0,0
101220,2026-06,14,0,0,0
101221,2026-06,11,0,0,0
101222,2026-06,50,15,0,0
101223,2026-06,14845,31,0,9
101224,2026-06,28,31,0,0
101225,2026-06,23,0,0,0
101226,2026-06,12146,9,0,8
101227,2026-06,8,4,0,0
101228,2026-06,49,0,120,0
101229,2026-06,4476,73,0,4
101230,2026-06,13,6,0,0
101231,2026-06,1038,0,0,0
101232,2026-06,41,21,0,0
101233,2026-06,8,10,0,0
101234,2026-06,2748,28,0,2
101235,2026-06,28,0,646,0
101236,2026-06,7,5,0,0
101237,2026-06,26,49,0,1
101238,2026-06,13,7,0,0
101239,2026-06,40,0,0,0
101240,2026-06,10,20,0,0
101241,2026-06,5296,0,0,3
101242,2026-06,208,0,0,0
101243,2026-06,12,18,0,0
101244,2026-06,7,0,0,0
101245,2026-06,39,11,0,0
101246,2026-06,845,5,1543,2
101247,2026-06,19,25,0,0
101248,2026-06,23,0,0,0
101249,2026-06,2466,0,0,1
101250,2026-06,12434,27,8994,20
101251,2026-06,21,11,0,0
101252,2026-06,19,18,0,0
101253,2026-06,54,14,0,0
101254,2026-06,9,0,458,0
101255,2026-06,81,0,0,0
101256,2026-06,100,0,0,0
101257,2026-06,58,20,0,0
101258,2026-06,28,53,3911,6
101259,2026-06,20,47,0,0
101260,2026-06,17803,185,1594,16
101261,2026-06,663,0,607,1
101262,2026-06,9,22,0,0
101263,2026-06,13,19,2779,3
101264,2026-06,6201,139,0,6
101265,2026-06,40,0,0,0
101266,2026-06,3251,19,513,3
101267,2026-06,13,0,0,0
101268,2026-06,20479,351,703,20
101269,2026-06,12,41,0,0
101270,2026-06,13,8,0,0
101271,2026-06,9711,26,0,6
101272,2026-06,12,11,0,0
101273,2026-06,29,14,2235,3
101274,2026-06,34,16,0,0
101275,2026-06,13,4,0,0
101276,2026-06,20,8,0,0
101277,2026-06,13,0,0,0
101278,2026-06,10,0,806,1
101279,2026-06,84,25,0,0
101280,2026-06,67,0,0,0
101281,2026-06,11,0,0,0
101282,2026-06,27,0,1770,2
101283,2026-06,23,0,0,0
101284,2026-06,26,15,0,0
101285,2026-06,6936,38,0,5
101286,2026-06,6180,81,0,5
101287,2026-06,18,5,530,0
101288,2026-06,13,13,0,0
101289,2026-06,18,0,0,0
101290,2026-06,24,0,2128,2
101291,2026-06,10,9,0,0
101292,2026-06,5207,23,0,3
101293,2026-06,28,0,1416,1
101294,2026-06,6,0,0,0
101295,2026-06,15,7,0,0
101296,2026-06,1980,0,0,1
101297,2026-06,23,0,0,0
101298,2026-06,11,32,0,0
101299,2026-06,118,42,0,0
101300,2026-06,7,0,0,0
101301,2026-06,21,8,0,0
101302,2026-06,13,0,0,0
101303,2026-06,72,0,0,0
101304,2026-06,9,8,997,1
101305,2026-06,48,14,0,0
101306,2026-06,480,73,986,3
101307,2026-06,12,6,0,0
101308,2026-06,76,68,0,1
101309,2026-06,40,0,0,0
101310,2026-06,43346,67,7957,38
101311,2026-06,11,15,0,0
101312,2026-06,7463,0,0,4
101313,2026-06,242,0,0,0
101314,2026-06,14,0,0,0
101315,2026-06,19,9,0,0
101316,2026-06,60,9,0,0
101317,2026-06,74,0,0,0
101318,2026-06,14,6,0,0
101319,2026-06,27,40,1194,2
101320,2026-06,80,0,0,0
101321,2026-06,9,0,0,0
101322,2026-06,237,9,0,0
101323,2026-06,38,0,0,0
101324,2026-06,56,14,0,0
101325,2026-06,25,0,0,0
101326,2026-06,181,42,8152,11
101327,2026-06,21,12,0,0
101328,2026-06,11,0,1207,1
101329,2026-06,31,0,0,0
101330,2026-06,9,0,0,0
101331,2026-06,721,22,6338,9
101332,2026-06,339,5,0,0
101333,2026-06,633,15,1078,2
101334,2026-06,5734,36,0,4
101335,2026-06,7508,43,0,5
101336,2026-06,505,34,2123,3
101337,2026-06,14,23,0,0
101338,2026-06,21,3,672,1
101339,2026-06,4988,106,0,5
101340,2026-06,9,27,0,0
101341,2026-06,10,0,0,0
101342,2026-06,61,47,0,0
101343,2026-06,30,11,0,0
101344,2026-06,90,0,0,0
101345,2026-06,4834,0,0,3
101346,2026-06,19,0,0,0
101347,2026-06,10,5,0,0
101348,2026-06,18,96,0,1
101349,2026-06,13,21,0,0
101350,2026-06,23,14,0,0
101351,2026-06,268,92,0,1
101352,2026-06,1084,0,18435,24
101353,2026-06,19,11,0,0
101354,2026-06,20,0,0,0
101355,2026-06,6365,29,4807,10
101356,2026-06,20,13,0,0
101357,2026-06,920,9,0,0
101358,2026-06,980,0,0,0
101359,2026-06,1207,12,0,1
101360,2026-06,12,7,0,0
101361,2026-06,81,18,0,0
101362,2026-06,31,0,0,0
101363,2026-06,19,0,0,0
101364,2026-06,9,12,0,0
101365,2026-06,711,2,0,0
101366,2026-06,23,0,1319,1
101367,2026-06,67,0,0,0
101368,2026-06,11,0,0,0
101369,2026-06,21,0,697,0
101370,2026-06,24,0,0,0
101371,2026-06,15,21,0,0
101372,2026-06,2040,218,3573,9
101373,2026-06,22,0,0,0
101374,2026-06,995,13,0,1
101375,2026-06,13170,58,0,9
101376,2026-06,19,13,0,0
101377,2026-06,29,62,0,1
101378,2026-06,3220,34,1463,4
101379,2026-06,48,65,4233,6
101380,2026-06,19,0,0,0
101381,2026-06,24,7,508,0
101382,2026-06,22,0,0,0
101383,2026-06,33,28,0,0
101384,2026-06,14785,125,0,11
101385,2026-06,1285,91,738,3
101386,2026-06,23,2,0,0
101387,2026-06,459,0,1514,2
101388,2026-06,13,33,0,0
101389,2026-06,83550,14,0,52
101390,2026-06,9,21,544,1
101391,2026-06,7281,28,0,5
101392,2026-06,492,12,0,0
101393,2026-06,126,8,0,0
101394,2026-06,59,42,0,0
101395,2026-06,5952,47,0,4
101396,2026-06,14,12,0,0
101397,2026-06,7,65,0,1
101398,2026-06,8332,0,3737,10
101399,2026-06,16,8,0,0
101400,2026-06,15,0,0,0
101401,2026-06,29,0,0,0
101402,2026-06,18,11,0,0
101403,2026-06,1186,39,0,1
101404,2026-06,16,0,0,0
101405,2026-06,23,26,0,0
101406,2026-06,25,7,0,0
101407,2026-06,15218,280,0,14
101408,2026-06,7,0,0,0
101409,2026-06,11957,139,0,10
101410,2026-06,50,45,580,1
101411,2026-06,1742,15,2694,4
101412,2026-06,28554,76,0,19
101413,2026-06,38,46,0,0
101414,2026-06,157,65,2900,5
101415,2026-06,26,3,0,0
101416,2026-06,879,33,0,1
101417,2026-06,22,0,0,0
101418,2026-06,10,0,0,0
101419,2026-06,14284,90,0,10
101420,2026-06,25693,0,0,16
101421,2026-06,756,6,0,0
101422,2026-06,40,0,959,1
101423,2026-06,24,11,2660,3
101424,2026-06,10,0,0,0
101425,2026-06,29,0,10874,13
101426,2026-06,29,0,0,0
101427,2026-06,100,14,5310,7
101428,2026-06,6,0,2611,3
101429,2026-06,1030,11,0,0
101430,2026-06,11,0,0,0
101431,2026-06,8489,0,0,5
101432,2026-06,12,0,0,0
101433,2026-06,12,0,0,0
101434,2026-06,72,0,0,0
101435,2026-06,45,46,0,0
101436,2026-06,3329,140,0,4
101437,2026-06,48,0,0,0
101438,2026-06,58,6,0,0
101439,2026-06,4260,0,0,2
101440,2026-06,9202,95,3735,12
101441,2026-06,84,6,0,0
101442,2026-06,9,0,0,0
101443,2026-06,16,9,0,0
101444,2026-06,13,0,0,0
101445,2026-06,14,0,0,0
101446,2026-06,23,0,0,0
101447,2026-06,23796,23,5566,22
101448,2026-06,12,0,0,0
101449,2026-06,43,38,0,0
